0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96
4389.428571,-1016.571429,-712.1904762,250.1904762,-935,-162,1266,-1736,-1444,-384,-1772,-990,6342,-40,120,1176,400,1127,4597.520098,1093.916337,827.930984,466.1032994,1061.082848,592.171066,7218.4,-308,-1912.2,-324.8,-57.85,-1116.3,6598,-1140,-4280,-918,-899,-1804,8206,568,-1412,1033,1490,-96,7232.745924,520.1276766,1998.900698,530.4433994,503.9507416,1210.188291,5217.8,-429.6,-981.8,-220.35,912.95,-104.55,3190,-1032,-1872,-1487,207,-840,7042,516,-68,678,1542,788,5356.341065,625.3012074,1103.266786,538.8939135,988.4229611,469.7557344,2409.090909,-279.6363636,-306.9090909,177.7272727,143.8181818,763.1363636,1858,-940,-816,-178,-324,-95,3270,396,0,743,748,1452,2444.246008,450.0553501,389.7393068,273.6676817,337.3674824,881.972196,0
4186.129032,-936.516129,-685.6774194,202.516129,-219.483871,186.3870968,3338,-1808,-1468,-373,-983,-1475,5298,340,-240,975,218,756,4219.681673,1052.84818,731.6681779,401.9299409,365.9241945,448.8300203,6346.4,341.4666667,-1399.466667,-38.86666667,-375.2333333,-319.2666667,5214,-1180,-2180,-671,-934,-1760,7862,1224,-788,732,453,793,6390.404786,629.894806,1441.705287,383.8078512,468.6518608,688.5766479,6256.666667,533.2,-1321.466667,-466.2666667,535.4,-594.3,3778,-696,-2544,-1767,-649,-2581,8046,1640,-256,239,1596,633,6417.044533,812.3674046,1447.000576,689.4089739,768.0940047,1025.820826,2439.2,-240.1333333,-300.9333333,64.3,212.3,458.8,1366,-864,-692,-578,-306,-268,3378,412,240,765,722,1115,2478.0099,376.6044786,369.8107624,320.0699403,366.6001909,568.9221974,0
2049.885714,-126.8571429,-289.0285714,183.2571429,-651.3428571,312.0857143,-106,-1092,-1184,-1017,-1377,-193,5306,624,308,853,167,937,2623.277318,493.960785,447.4430211,387.2877852,766.1432354,418.464984,6484.588235,1068.352941,-1493.176471,-288.5588235,-194.1764706,-1016.029412,5370,92,-2312,-1454,-1024,-1845,7818,2276,-524,826,916,-202,6518.201719,1195.76488,1551.242083,536.9682048,599.5093092,1109.071405,3586.941176,769.6470588,-605.2941176,7.676470588,700.5294118,315.7647059,1210,-188,-1456,-1108,-92,-551,5950,1652,-60,1232,1285,1015,3852.163853,885.549879,706.4106454,458.8017962,782.1657339,536.9039239,1137.243243,415.2432432,-110.5945946,-44.75675676,32.32432432,224.9189189,678,-268,-440,-542,-274,-455,1742,1172,196,352,289,1117,1162.460624,577.7088016,191.5524062,244.9629867,149.0593932,429.1736875,0
864.0606061,-1149.333333,-197.5757576,99.51515152,-569.3333333,615.5454545,-722,-1908,-796,-678,-1238,-57,3126,-536,324,676,315,1161,1524.033603,1185.660997,304.052627,390.6735443,677.177028,679.326159,6040.25,-1008.625,-1289.125,-68.15625,-438.40625,-503.96875,3558,-1952,-1956,-649,-1245,-1463,7342,-168,-244,531,276,828,6136.704327,1129.445218,1373.376314,375.1095257,619.5693817,782.2363174,4780.5,-188,-883.5,-50.15625,674.21875,-138.71875,2194,-952,-1808,-1039,117,-1363,7822,480,24,842,1210,767,5022.917778,411.1362305,1003.068293,407.6507773,716.8285403,526.8321305,1058.588235,-128.3529412,-104.1176471,-15.61764706,139.3235294,477.2941176,66,-924,-472,-711,-306,-208,2462,604,280,480,712,1431,1186.404256,339.3606445,216.2427829,287.3606568,292.50455,638.769221,0
4839.166667,-1006.833333,-943.1666667,139.2083333,-925.7083333,208.9583333,2818,-1748,-2080,-260,-1879,-353,6950,480,276,1234,-363,992,4981.285778,1101.974894,1102.175727,351.7818334,999.0313016,359.2380246,8161.826087,-165.0434783,-2192.173913,-334.6521739,-25,-942.5217391,7614,-1408,-2704,-813,-1308,-1672,8910,720,-1556,414,1033,-82,8168.311187,587.2589237,2215.130735,433.0745995,602.4374043,1036.884548,4652.26087,231.4782609,-842.0869565,-27.08695652,1059.434783,39.13043478,1850,-256,-1896,-607,430,-1030,7002,708,-140,523,1526,1039,4879.675951,360.5049599,970.6560758,321.7081448,1091.335699,536.1595317,767.76,-99.68,-92.64,-75.76,60.08,794.6,174,-1044,-600,-517,-671,-497,1634,1040,428,531,931,2284,854.6959225,495.8290028,229.6473819,270.0708055,458.9712845,1037.635138,0
3249.466667,-1095.6,-508,-47.23333333,-804.3666667,273.0666667,666,-2012,-1448,-860,-1407,-947,6190,92,276,1221,-228,1426,3668.779234,1201.835707,656.5087458,394.8559653,853.2122245,688.1436865,6549.448276,80.68965517,-1423.034483,2.689655172,-16.86206897,-657.862069,5494,-1256,-2140,-1426,-957,-2136,7454,1060,-860,2587,619,397,6571.578564,656.6737499,1457.146006,702.1081064,461.0194476,825.8318272,3895.655172,456,-585.1034483,111.3103448,602.3103448,-145.6551724,1742,-376,-1184,-889,19,-1236,6094,1344,268,1567,1178,1228,4083.136945,613.0930064,689.0369091,517.3518779,667.695548,627.4371517,729.3548387,934.7096774,-149.8064516,-192.0967742,263.2903226,454.0322581,-242,-152,-1224,-1466,-341,-1266,1806,1820,320,476,1054,2682,908.2934725,1074.655354,355.5154368,494.9207496,457.295909,819.3622422,0
1586.8,-614.1333333,-102.8,116.2,-175.8333333,465.2666667,682,-1492,-724,-1549,-773,-332,2538,116,192,1101,685,984,1633.551468,729.1792647,215.2270119,535.7648738,417.7665616,584.1822204,2963.931034,129.3793103,-330.0689655,17,-303.4482759,269.8275862,1226,-912,-912,-1033,-1545,-2198,3850,1516,432,1278,1518,1721,3031.924596,604.0580013,472.6196984,571.4764604,719.9032502,932.8428001,2887.931034,-78.89655172,-302.0689655,-146.0344828,362.137931,-516.2413793,1394,-1228,-1216,-882,-347,-2074,4330,876,472,1135,1415,803,3047.08478,463.2026443,518.5497017,467.8650336,587.3548537,873.7733273,1121.875,-298.625,-109.125,-113.3125,99.25,25.625,182,-1052,-908,-1128,-648,-1984,2122,736,528,714,1351,1398,1223.973447,491.7616292,330.6077737,440.9710875,461.721507,762.684322,0
2193.875,-991.5,-247.625,142.84375,-431.46875,182.5625,870,-2152,-676,-907,-945,-737,4014,48,128,843,87,875,2404.700189,1072.578202,322.5158911,383.653856,501.7131588,401.9306532,4363.935484,-379.0967742,-696,-54.93548387,-132.0967742,-716.1612903,3258,-1368,-1252,-788,-973,-1716,5322,480,-16,1060,976,-60,4403.590309,643.6324337,763.7091154,384.9182988,473.3560005,811.2482019,2779.806452,-918.1935484,-365.6774194,-132.7419355,593.2580645,247.0322581,238,-1576,-1020,-1412,6,-716,4898,72,168,835,1239,1410,3078.270461,1030.262604,488.6067091,482.191536,681.0237787,551.8893063,-58.875,-985.375,-73.375,96.53125,45.71875,513.46875,-878,-1628,-416,-759,-566,-506,1038,-220,436,959,502,1661,420.4212174,1038.865006,220.6161825,416.2000345,271.65609,735.2243068,0
2193.875,-991.5,-247.625,142.84375,-431.46875,182.5625,870,-2152,-676,-907,-945,-737,4014,48,128,843,87,875,2404.700189,1072.578202,322.5158911,383.653856,501.7131588,401.9306532,4363.935484,-379.0967742,-696,-54.93548387,-132.0967742,-716.1612903,3258,-1368,-1252,-788,-973,-1716,5322,480,-16,1060,976,-60,4403.590309,643.6324337,763.7091154,384.9182988,473.3560005,811.2482019,2779.806452,-918.1935484,-365.6774194,-132.7419355,593.2580645,247.0322581,238,-1576,-1020,-1412,6,-716,4898,72,168,835,1239,1410,3078.270461,1030.262604,488.6067091,482.191536,681.0237787,551.8893063,-58.875,-985.375,-73.375,96.53125,45.71875,513.46875,-878,-1628,-416,-759,-566,-506,1038,-220,436,959,502,1661,420.4212174,1038.865006,220.6161825,416.2000345,271.65609,735.2243068,0
3395.333333,-293.1851852,-525.4814815,55,-759.4444444,233.9259259,1242,-900,-1428,-335,-1308,-478,6034,484,336,881,-221,1162,3653.489757,445.6479261,697.1251017,268.4531134,797.1765686,500.4304814,7250.769231,503.2307692,-1744.615385,-282.2307692,-190.1153846,-1007.230769,6078,-292,-2428,-776,-1118,-1418,8058,1364,-972,745,581,-278,7267.991808,636.4367151,1774.401568,435.9259817,542.2168527,1077.040925,4321.538462,655.8461538,-774.9230769,-65.15384615,923.7692308,140.6153846,1450,68,-1736,-677,526,-768,7002,1280,-164,443,1497,1086,4589.267111,729.7405229,894.8278734,305.9854195,956.9816733,581.9473278,1266.888889,-777.1851852,-126.0740741,-224.4444444,46.66666667,487.1481481,910,-1988,-664,-1090,-601,-370,1670,560,272,434,645,1429,1285.672788,1013.278361,247.474952,477.3549033,280.2911185,775.9901918,0
4831.28,-958.88,-871.2,-87.96,-905.28,-80,2294,-1520,-1672,-627,-1532,-1042,7090,-468,-60,695,-425,713,5047.935737,999.2621278,985.332756,330.9035509,949.1151669,440.0323624,8013.333333,-452.5,-2204,-304.3333333,-57.95833333,-925.3333333,7094,-1200,-2684,-866,-980,-1541,8610,628,-1808,646,639,-329,8021.046482,670.2183724,2214.619907,458.8327582,457.0114422,977.4384891,5131.5,165,-928.1666667,21.375,1093.125,5.125,1890,-308,-2084,-587,472,-974,7610,468,112,646,1843,999,5431.401538,264.2221288,1112.231091,349.1144153,1149.922189,537.7048834,1657.703704,-1276.444444,-273.6296296,-163.2222222,-28.03703704,754.5555556,890,-2956,-1084,-1302,-893,-582,2938,196,660,870,1467,2164,1737.927033,1506.169436,449.7630652,691.6829449,524.1090147,1103.708714,0
3804.153846,-250.4615385,-530.6153846,48.30769231,-790,24.19230769,1522,-1236,-1372,-874,-1182,-758,6118,248,272,719,-144,399,4061.088486,407.7570921,670.5593532,319.0173615,823.2463413,323.1785051,7201.36,639.36,-1698.56,-195.6,26.68,-1210.12,5766,-320,-2240,-881,-802,-2431,7990,2540,-624,1669,1669,-501,7225.346685,911.586573,1744.005872,522.8737515,672.6360383,1324.443898,3587.44,962.4,-568.96,-69.32,827.76,202.32,1218,-112,-1364,-676,-340,-1150,6210,1780,172,477,1366,874,3878.713374,1042.632054,675.8451894,269.3557499,910.4646286,667.1110852,943.9259259,85.48148148,-150.962963,-2.296296296,-3.777777778,586.3333333,-70,-476,-496,-637,-433,-37,1374,608,260,534,497,1182,984.3940042,280.6183648,231.6434041,279.1331821,254.7739739,713.9138085,0
2340.72,-1264.64,-335.52,107.92,-622.68,519.84,734,-1896,-1064,-565,-1653,-737,4126,-608,384,1212,237,1532,2543.207958,1307.063885,493.6635291,478.0230957,761.6347944,724.0472913,6658.5,-617,-1533,67.29166667,-577.1666667,-599.25,4042,-1396,-2568,-1084,-1818,-3094,8014,1216,-464,1101,811,386,6737.781336,843.0081059,1629.944375,505.6448441,848.2026586,958.3156665,6300,-786.5,-1393.333333,-307.9583333,518.625,-193.3333333,4334,-1660,-2240,-1842,-807,-1768,7978,396,-536,1294,1385,840,6392.628359,963.3874264,1473.851643,803.0770252,722.8201425,752.4122319,3668.769231,-812,-599.0769231,-59.73076923,162.2307692,634.9230769,2918,-1200,-936,-1364,-851,-858,4970,40,-168,955,1182,1811,3703.847521,888.5299874,632.7989108,538.7591513,434.828525,884.5748653,0
3468.56,-366.08,-568.16,189.92,-836.4,388,1054,-1048,-1788,-488,-1180,-423,5718,224,-72,795,-150,866,3731.734289,505.691131,700.6689375,365.3613006,871.1375552,521.5751528,8240.833333,309.1666667,-2349.166667,-367.6666667,-512,-975.25,5998,-496,-3312,-1630,-1553,-2066,9710,1532,-880,813,960,242,8293.669956,582.3452584,2412.114287,689.6019383,790.9811945,1128.296614,7037.666667,180.6666667,-1792.166667,-245.3333333,706.7916667,-299.4166667,4746,-268,-2824,-918,127,-833,8910,720,-644,495,1416,307,7126.736701,347.6991036,1875.217143,381.8251127,785.9276101,463.6176586,2822.307692,-462.4615385,-410.4615385,8.346153846,375.0769231,781.6923077,1818,-1048,-1060,-918,-404,-100,5382,244,28,701,1411,1438,2947.377087,612.7486622,485.1061739,433.3986884,667.1162971,917.4111988,0
4714.769231,317.8461538,-856.3076923,191.3846154,-783.1153846,341.6153846,2850,-352,-2644,-341,-1749,-705,7018,1008,-120,1306,-182,1268,4887.735515,498.0651795,1010.288002,432.2140673,866.8995816,614.4302552,8813.84,1412.48,-2792.48,-399.64,-456.16,-967.28,7774,432,-3308,-892,-1051,-1581,9506,2308,-2016,164,266,-375,8829.222471,1471.216748,2821.446438,494.0875631,580.3596816,1007.731155,6084.56,1233.6,-1503.68,-302.32,1201.48,3,2182,340,-2960,-1153,614,-1356,9194,2004,-352,565,2042,1620,6451.175707,1299.081768,1706.843074,555.1067645,1268.058027,793.5426139,2305.407407,207.8518519,-294.8148148,-11.11111111,-47.66666667,615.7407407,1018,-684,-972,-879,-1220,-670,3038,976,148,757,975,1863,2367.642209,469.2367325,394.6456451,370.9846757,457.2460639,921.4256064,0
4495.333333,681.1666667,-845.8333333,389.2083333,-954.5416667,416.0833333,1882,-488,-1952,-373,-1356,-316,7162,1628,-48,861,-610,1075,4740.995114,849.6567935,996.8025548,482.2083315,979.4445492,517.2159446,9133.478261,1330.086957,-2940.173913,-739.0434783,-514.6521739,-1050.434783,7502,636,-3484,-1405,-1585,-1821,9862,1968,-2056,-127,480,-115,9154.839699,1379.085519,2965.133269,823.3866438,813.7339326,1120.777874,6675.391304,1534.956522,-1759.826087,-79.73913043,1091.086957,-22.47826087,3718,1184,-3320,-1181,173,-895,9278,2340,-456,788,2197,1133,6946.372554,1565.231362,1926.501492,515.6378068,1276.601075,532.1146084,2886.173913,421.2173913,-412,-168.8695652,166.0434783,758,2382,-252,-692,-1149,-262,-139,3650,1272,-36,393,1002,1720,2901.810619,592.9322859,452.1631102,401.4056822,425.5261194,927.7119118,0
4231.4,1157.6,-749.2,439.1,-777.9,331.85,2638,284,-2188,-180,-1915,-397,6330,1904,-216,1109,-116,1256,4374.237945,1236.056309,902.70704,538.9469362,913.1385437,529.9774995,8449.578947,2493.684211,-2702.947368,-503.6315789,-746.4210526,-1226.842105,6698,1736,-3408,-1604,-1980,-2351,9646,3844,-1376,166,637,-376,8487.249372,2555.283978,2754.382842,690.8452108,978.9130922,1352.119778,5871.263158,1882.736842,-1505.052632,-768.4210526,1394.894737,-365.3157895,2754,-504,-2740,-2209,183,-2295,8726,3040,-124,263,2393,1990,6178.223812,2076.405193,1680.253364,982.5994526,1539.369847,1073.600852,2176.8,-803.6,-283.2,-194.2,-27.85,799.45,1230,-1612,-996,-2062,-861,-410,2998,336,192,667,793,2722,2235.655609,974.7352461,417.3248135,764.3421354,431.9788768,1183.863527,0
3343,385.5,-442.8333333,194.7916667,-833.0833333,341.875,1022,-668,-1252,-201,-1447,-145,5546,1224,280,895,-240,1177,3606.532591,613.156315,590.5957444,348.1702768,878.7974738,486.2801405,7335.565217,992.5217391,-1898.086957,-384.6086957,-478.7826087,-1033.26087,5730,-48,-2588,-1613,-1843,-2237,8254,1756,-1016,633,1467,-208,7372.513264,1100.585457,1946.227387,792.5259014,838.2184005,1158.551626,4672.782609,1981.73913,-976.8695652,297.3043478,1232.956522,97.13043478,1582,1148,-1880,-545,632,-1612,8302,3048,-252,1128,2263,1068,4976.419649,2050.813116,1091.728585,494.7104555,1309.754707,725.2234438,502.8,281.12,-232.64,-735.12,253.96,231.52,-1334,-1496,-1240,-2124,-493,-1284,1514,2676,412,970,1177,1640,734.3059853,1145.653909,423.0616031,1068.972179,598.7735799,733.4452945,0
935.3846154,-247.6923077,-90,129.7307692,-258.4230769,428.9615385,270,-1348,-660,-824,-1319,-339,1782,540,672,691,885,1755,1068.896915,508.4141256,286.9950415,391.3200048,471.506383,660.2135727,3738.96,472.48,-449.28,-239.08,-505.52,-933.12,1482,-192,-900,-1192,-1295,-4374,5370,1228,80,1244,216,682,3836.406673,640.3873828,541.8463251,607.8116485,675.1094726,1442.03778,3866.32,-325.6,-566.4,-185.8,553.12,-388.28,1998,-1352,-1264,-1002,-303,-1891,5230,768,148,552,1515,1373,3980.25963,601.3111008,681.0655181,453.5615945,733.5978735,938.7975075,199.2857143,-581.8571429,-166.1428571,-83.46428571,336.8571429,648.4285714,-670,-1364,-836,-1019,-416,-474,1902,708,240,646,1540,1655,676.9051421,749.7851121,316.4201547,478.7438549,610.8754257,892.2079754,0
4058.166667,-355.8333333,-671.3333333,122.6666667,-1148.083333,221.7083333,1306,-1436,-1696,-332,-1997,-690,7342,244,348,639,-533,1214,4411.823055,515.240397,872.9108393,319.3887391,1203.796356,532.409108,8261.304348,432.3478261,-2334.782609,-419.826087,-172.8695652,-923.0869565,7778,-768,-2724,-1348,-1605,-1566,8754,1660,-1892,691,676,-325,8267.83655,696.9059571,2348.104879,637.2632382,623.1499924,996.1459427,5059.217391,-88.86956522,-990.9565217,93.7826087,1249.347826,149.7391304,2426,-1068,-1868,-697,623,-940,7770,604,-104,942,2056,1125,5347.778133,376.0860216,1130.524465,371.2606608,1295.157318,557.5512455,1450.32,-15.2,-187.36,-75.8,66.96,501.28,882,-724,-944,-967,-329,-308,2486,892,332,822,974,1600,1496.015882,389.535929,356.1976979,405.7254737,323.8311906,736.5117786,0
4053.384615,-41.84615385,-619.8461538,212.3461538,-861.3461538,256,1466,-972,-1436,-602,-1501,-792,6602,684,260,1069,-355,1696,4325.348007,376.7161756,766.706844,454.747394,919.3109251,580.0285139,7349.2,-357.12,-1871.68,-502.84,-33.2,-643.96,6246,-1020,-2248,-1181,-1167,-1428,7934,464,-1560,982,823,889,7359.492341,543.7976094,1880.549707,640.1908153,469.9986383,791.020733,4597.68,-605.6,-802.08,57.12,741.52,-104.72,2534,-1368,-1600,-481,284,-832,6638,28,-28,676,1087,632,4761.157523,704.6283559,908.5961039,284.4060478,768.1128042,406.7886921,1727.538462,-853.2307692,-218.9230769,0.192307692,108.7307692,445.1923077,1158,-1380,-880,-899,-518,-521,2326,-388,272,753,807,1237,1750.425794,892.7813067,358.963465,374.6453194,353.8057377,616.6751108,0
3886.909091,144.7272727,-634,27.77272727,-813.7272727,264.5,1778,-540,-1372,-422,-1453,-493,5846,740,-24,427,-260,1437,4082.209696,342.4701712,737.8568474,261.7319066,866.8273394,570.3982261,6010.571429,-131.4285714,-1243.809524,-533.5714286,126.4761905,-1110.857143,5190,-900,-1588,-1011,-1076,-1851,6902,376,-668,-66,767,-591,6030.518907,297.9753905,1272.427601,592.6296121,492.1648969,1140.698658,3762.190476,-594.0952381,-523.047619,-99.95238095,693.5238095,-31.52380952,2030,-1268,-1200,-888,-147,-1118,5098,300,148,524,1484,904,3871.91059,725.8529301,613.2082688,377.4414493,808.5116249,534.6332076,1565.478261,-637.5652174,-215.4782609,16.69565217,86.34782609,756.5217391,710,-1384,-560,-893,-843,-611,2102,324,412,728,917,2080,1606.714985,716.6686215,320.2292657,340.5509602,495.7253798,1085.383883,0
4216.363636,197.4545455,-701.6363636,258.0454545,-931,199.6818182,1886,-600,-1852,-262,-1593,-824,6478,1400,64,995,-146,1084,4441.194229,509.8434697,853.0710298,419.0385641,1015.676443,569.7548516,7593.619048,2041.142857,-2155.047619,-93.47619048,-270.0952381,-1067.142857,6486,1112,-2504,-1027,-1794,-2102,8086,3004,-1740,1150,795,43,7603.443092,2112.354949,2166.952479,618.3117953,577.7274856,1162.524593,5526.571429,1636.190476,-1138.285714,-434.6190476,596.1904762,-115.4761905,3730,356,-1992,-2075,117,-1591,7158,2872,-528,657,1107,1044,5604.545179,1777.831317,1207.754627,814.9761025,644.9310041,789.9071977,2801.454545,12.36363636,-361.6363636,-277.0909091,275.3636364,849.9545455,1898,-1416,-1064,-2218,-984,-940,3950,1248,168,1325,1347,3910,2866.352957,748.6666937,499.8727111,977.320502,668.1410439,1375.059024,0
3769.826087,1049.913043,-689.9130435,146.4347826,-1284.826087,459.2173913,1054,-156,-1992,-640,-2280,-1069,7314,2060,200,1011,-74,1874,4206.156626,1167.197759,921.7906959,506.4873062,1383.703019,854.892874,8299.272727,2036.545455,-2478.545455,-753.3181818,-260.7272727,-1253.818182,7746,1172,-2956,-1801,-1867,-1861,8926,2580,-1732,335,1008,-765,8305.4431,2064.658281,2499.89818,886.9095731,770.4200743,1290.642335,5250.545455,1083.636364,-1041.090909,-410.5909091,988.8181818,-50.63636364,2782,-4,-2096,-1408,67,-730,7766,1904,-96,306,1462,1005,5441.309836,1223.179166,1183.868543,543.2721986,1047.624195,453.9618526,1248.833333,-741.8333333,-185.6666667,-123.625,241.625,809.7916667,266,-1556,-688,-1183,-479,-258,2498,412,388,754,1070,2312,1385.642571,916.310355,390.1145131,583.8295627,498.0234683,1111.001331,0
2707.6,36.64,-330.08,227.6,-773.32,220.32,982,-1140,-1024,-282,-1671,-400,5098,964,312,979,225,1058,2995.090837,528.6995366,473.2951722,380.1655429,925.4443905,384.211296,6816.166667,596.5,-1563,-453.25,-177.2083333,-738.2916667,5578,-184,-2096,-1407,-1530,-1095,7714,1240,-748,251,1057,-53,6837.631071,695.9909003,1601.6812,675.3813737,834.8976235,792.8531548,3997.5,-316,-634.1666667,-152.7916667,939.6666667,93.58333333,1874,-1376,-1536,-1658,287,-1054,6194,544,80,1044,1829,1088,4240.405012,541.468374,745.6679332,551.866794,1031.473218,603.1785943,1040.666667,-881.3333333,-179.8333333,-187.6666667,226.2916667,409.8333333,146,-1888,-684,-1242,-271,-299,1934,-208,384,730,1023,1237,1137.421646,1010.663149,309.8440468,576.1581091,453.3468595,579.6414121,0
1267.428571,-310.8571429,-138.4285714,80.39285714,-265.0714286,336.3214286,70,-1008,-584,-1160,-1246,-1195,2218,128,228,1057,1013,1124,1459.173739,411.8113299,247.2973918,428.2575577,530.5204318,709.0043069,3208.074074,59.11111111,-380,28.11111111,-235.1481481,-823.5925926,1830,-1316,-1412,-1191,-1256,-2455,4274,1076,12,1560,813,683,3274.966576,645.406332,476.7699966,568.2481526,613.4027437,1132.236217,2083.333333,-35.25925926,-228,-259.8518519,293.3333333,-236.6666667,678,-1200,-620,-1641,-1030,-1241,3254,1188,96,666,1049,741,2241.497218,631.0363023,304.0068225,559.1285548,511.4731085,502.4270723,111.3333333,-1026.074074,-154.5185185,-79.18518519,114.8518519,520.2962963,-394,-1972,-808,-696,-442,-410,1026,-428,324,597,798,1867,370.1024883,1092.128876,296.7707683,387.3493973,329.601499,728.685168,0
1172.72,-565.76,-110.72,-10.84,-376.12,159.72,-62,-1252,-448,-462,-1489,-1549,2718,28,460,718,238,759,1442.314196,638.0319741,221.5667845,280.8049145,549.4128866,560.2275609,4374.666667,-345.8333333,-694,-180.5833333,-507.25,-837.5416667,2374,-1004,-1224,-843,-1148,-1683,5642,572,-284,371,287,-37,4465.730101,516.4139167,743.7087243,367.7624913,669.6653393,995.8200348,3701.166667,33.66666667,-501.1666667,16.125,710.75,-233.0416667,1658,-624,-1140,-506,147,-1130,5206,560,180,1016,1426,797,3836.001217,323.9464976,574.6703403,387.2051028,793.6459643,541.0400863,292.3703704,177.7777778,-124.1481481,-46.48148148,179.4444444,533.8888889,-582,-764,-744,-1335,-686,-92,2158,732,404,1378,1232,1207,657.0636138,428.6564713,296.2761475,573.5324267,483.3254022,619.8997231,0
